trace131,63°46'15.95780"N,20°02'53.91149"E,86.584,trace1
trace132,63°46'15.95773"N,20°02'53.96563"E,86.560,trace1
trace133,63°46'15.95696"N,20°02'54.01709"E,86.570,trace1
trace134,63°46'15.95635"N,20°02'54.06658"E,86.578,trace1
trace135,63°46'15.95687"N,20°02'54.12200"E,86.644,trace1
trace136,63°46'15.95574"N,20°02'54.16960"E,86.571,trace1
trace137,63°46'15.95582"N,20°02'54.21804"E,86.573,trace1
trace138,63°46'15.95606"N,20°02'54.26884"E,86.604,trace1
trace139,63°46'15.95569"N,20°02'54.32635"E,86.574,trace1
trace140,63°46'15.95614"N,20°02'54.38159"E,86.589,trace1
trace141,63°46'15.95592"N,20°02'54.43314"E,86.561,trace1
trace142,63°46'15.95630"N,20°02'54.48843"E,86.566,trace1
trace143,63°46'15.95698"N,20°02'54.53998"E,86.573,trace1
trace144,63°46'15.95689"N,20°02'54.59257"E,86.589,trace1
trace145,63°46'15.95597"N,20°02'54.65445"E,86.562,trace1
trace146,63°46'15.95641"N,20°02'54.70230"E,86.573,trace1
trace147,63°46'15.95801"N,20°02'54.73321"E,86.588,trace1
trace148,63°46'15.95969"N,20°02'54.76871"E,86.580,trace1
trace149,63°46'15.96377"N,20°02'54.78424"E,86.579,trace1
trace150,63°46'15.96611"N,20°02'54.80665"E,86.571,trace1
trace151,63°46'15.96502"N,20°02'54.85225"E,86.581,trace1
trace152,63°46'15.96385"N,20°02'54.87473"E,86.584,trace1
trace153,63°46'15.96395"N,20°02'54.88418"E,86.578,trace1
trace154,63°46'15.96422"N,20°02'54.88380"E,86.568,trace1
trace155,63°46'15.96598"N,20°02'54.86973"E,86.574,trace1
trace156,63°46'15.96760"N,20°02'54.87096"E,86.577,trace1
trace157,63°46'15.97007"N,20°02'54.87081"E,86.599,trace1
trace158,63°46'15.97211"N,20°02'54.87412"E,86.594,trace1
trace159,63°46'15.97410"N,20°02'54.87771"E,86.572,trace1
trace160,63°46'15.97595"N,20°02'54.88159"E,86.577,trace1
trace161,63°46'15.98039"N,20°02'54.86960"E,86.569,trace1
trace162,63°46'15.98562"N,20°02'54.87500"E,86.576,trace1
trace163,63°46'15.99446"N,20°02'54.87895"E,86.576,trace1
trace164,63°46'16.00937"N,20°02'54.85090"E,86.590,trace1
trace165,63°46'16.02160"N,20°02'54.81805"E,86.601,trace1
trace166,63°46'16.03597"N,20°02'54.76793"E,86.574,trace1
trace167,63°46'16.05066"N,20°02'54.71361"E,86.550,trace1
trace168,63°46'16.06419"N,20°02'54.66413"E,86.565,trace1
trace169,63°46'16.07654"N,20°02'54.61775"E,86.596,trace1
trace170,63°46'16.08905"N,20°02'54.57080"E,86.603,trace1
trace171,63°46'16.10161"N,20°02'54.52592"E,86.575,trace1
trace172,63°46'16.11628"N,20°02'54.46966"E,86.563,trace1
trace173,63°46'16.13031"N,20°02'54.41895"E,86.572,trace1
trace174,63°46'16.14597"N,20°02'54.35990"E,86.576,trace1
trace175,63°46'16.15924"N,20°02'54.31001"E,86.586,trace1
trace176,63°46'16.17480"N,20°02'54.24991"E,86.590,trace1
trace177,63°46'16.19071"N,20°02'54.19061"E,86.581,trace1
trace178,63°46'16.20515"N,20°02'54.13489"E,86.592,trace1
trace179,63°46'16.21737"N,20°02'54.08833"E,86.566,trace1
trace180,63°46'16.22712"N,20°02'54.05596"E,86.618,trace1
trace181,63°46'16.22971"N,20°02'54.04950"E,86.621,trace1
trace182,63°46'16.22948"N,20°02'54.05056"E,86.598,trace1
trace183,63°46'16.23190"N,20°02'54.04757"E,86.609,trace1
trace184,63°46'16.23290"N,20°02'54.05095"E,86.603,trace1
trace185,63°46'16.23395"N,20°02'54.05339"E,86.591,trace1
trace186,63°46'16.23544"N,20°02'54.05468"E,86.610,trace1
trace187,63°46'16.23506"N,20°02'54.06075"E,86.590,trace1
trace188,63°46'16.23657"N,20°02'54.06194"E,86.594,trace1
trace189,63°46'16.23296"N,20°02'54.06875"E,86.596,trace1
trace190,63°46'16.22358"N,20°02'54.07360"E,86.592,trace1
trace191,63°46'16.20977"N,20°02'54.07039"E,86.594,trace1
trace192,63°46'16.19589"N,20°02'54.06379"E,86.624,trace1
trace193,63°46'16.18688"N,20°02'54.05547"E,86.598,trace1
trace194,63°46'16.18342"N,20°02'54.04453"E,86.628,trace1
trace195,63°46'16.17787"N,20°02'54.02969"E,86.598,trace1
trace196,63°46'16.15975"N,20°02'54.01527"E,86.618,trace1
trace197,63°46'16.15293"N,20°02'54.01159"E,86.619,trace1
trace198,63°46'16.13970"N,20°02'54.00164"E,86.647,trace1
trace199,63°46'16.11685"N,20°02'53.98792"E,86.632,trace1
trace200,63°46'16.09757"N,20°02'53.97833"E,86.606,trace1
trace201,63°46'16.07560"N,20°02'53.96724"E,86.592,trace1
trace202,63°46'16.05598"N,20°02'53.95769"E,86.596,trace1
trace203,63°46'16.03371"N,20°02'53.94624"E,86.595,trace1
trace204,63°46'16.01176"N,20°02'53.93329"E,86.562,trace1
trace205,63°46'15.99052"N,20°02'53.91988"E,86.597,trace1
trace206,63°46'15.96843"N,20°02'53.90594"E,86.611,trace1
trace207,63°46'15.94266"N,20°02'53.88885"E,86.590,trace1
trace208,63°46'15.92200"N,20°02'53.87585"E,86.603,trace1
trace209,63°46'15.89976"N,20°02'53.85721"E,86.620,trace1
trace210,63°46'15.87639"N,20°02'53.83645"E,86.582,trace1
trace211,63°46'15.85374"N,20°02'53.81827"E,86.595,trace1
trace212,63°46'15.83288"N,20°02'53.80117"E,86.601,trace1
trace213,63°46'15.81343"N,20°02'53.78414"E,86.608,trace1
trace214,63°46'15.79962"N,20°02'53.77085"E,86.593,trace1
trace215,63°46'15.79668"N,20°02'53.76274"E,86.595,trace1
trace216,63°46'15.80552"N,20°02'53.76052"E,86.602,trace1
trace217,63°46'15.80453"N,20°02'53.75256"E,86.568,trace1
trace218,63°46'15.79527"N,20°02'53.74015"E,86.572,trace1
trace219,63°46'15.79386"N,20°02'53.73635"E,86.597,trace1
trace220,63°46'15.79764"N,20°02'53.73297"E,86.587,trace1
trace221,63°46'15.79504"N,20°02'53.72598"E,86.593,trace1
trace222,63°46'15.79477"N,20°02'53.72205"E,86.585,trace1
trace223,63°46'15.79664"N,20°02'53.72131"E,86.608,trace1
