trace157,63°46'19.34788"N,20°03'48.43759"E,64.192,trace3
trace158,63°46'19.34882"N,20°03'48.43460"E,64.185,trace3
trace159,63°46'19.34643"N,20°03'48.43261"E,64.183,trace3
trace160,63°46'19.34436"N,20°03'48.42818"E,64.182,trace3
trace161,63°46'19.34142"N,20°03'48.42804"E,64.172,trace3
trace162,63°46'19.33668"N,20°03'48.43113"E,64.170,trace3
trace163,63°46'19.33980"N,20°03'48.41806"E,64.178,trace3
trace164,63°46'19.34090"N,20°03'48.40915"E,64.183,trace3
trace165,63°46'19.34459"N,20°03'48.39356"E,64.180,trace3
trace166,63°46'19.34721"N,20°03'48.38925"E,64.176,trace3
trace167,63°46'19.34968"N,20°03'48.38681"E,64.176,trace3
trace168,63°46'19.35500"N,20°03'48.37940"E,64.192,trace3
trace169,63°46'19.35011"N,20°03'48.39066"E,64.177,trace3
trace170,63°46'19.34619"N,20°03'48.39761"E,64.175,trace3
trace171,63°46'19.34609"N,20°03'48.39673"E,64.186,trace3
trace172,63°46'19.34679"N,20°03'48.39337"E,64.180,trace3
trace173,63°46'19.34443"N,20°03'48.39365"E,64.181,trace3
trace174,63°46'19.34137"N,20°03'48.38436"E,64.189,trace3
trace175,63°46'19.34035"N,20°03'48.37182"E,64.192,trace3
trace176,63°46'19.33563"N,20°03'48.36066"E,64.199,trace3
trace177,63°46'19.32829"N,20°03'48.35154"E,64.185,trace3
trace178,63°46'19.32602"N,20°03'48.33759"E,64.177,trace3
trace179,63°46'19.31700"N,20°03'48.33694"E,64.183,trace3
trace180,63°46'19.30437"N,20°03'48.34331"E,64.185,trace3
trace181,63°46'19.31145"N,20°03'48.32769"E,64.192,trace3
trace182,63°46'19.30749"N,20°03'48.32401"E,64.172,trace3
trace183,63°46'19.31676"N,20°03'48.30504"E,64.185,trace3
trace184,63°46'19.32491"N,20°03'48.29077"E,64.178,trace3
trace185,63°46'19.32690"N,20°03'48.28461"E,64.185,trace3
trace186,63°46'19.33129"N,20°03'48.27811"E,64.174,trace3
trace187,63°46'19.33548"N,20°03'48.27218"E,64.197,trace3
trace188,63°46'19.33165"N,20°03'48.27305"E,64.184,trace3
trace189,63°46'19.32535"N,20°03'48.27538"E,64.194,trace3
trace190,63°46'19.32356"N,20°03'48.27246"E,64.196,trace3
trace191,63°46'19.32892"N,20°03'48.26482"E,64.202,trace3
trace192,63°46'19.33486"N,20°03'48.25897"E,64.198,trace3
trace193,63°46'19.33715"N,20°03'48.26617"E,64.193,trace3
trace194,63°46'19.33798"N,20°03'48.27440"E,64.196,trace3
trace195,63°46'19.34008"N,20°03'48.27979"E,64.190,trace3
trace196,63°46'19.34336"N,20°03'48.28030"E,64.189,trace3
trace197,63°46'19.33398"N,20°03'48.28671"E,64.176,trace3
trace198,63°46'19.33393"N,20°03'48.28457"E,64.171,trace3
trace199,63°46'19.34951"N,20°03'48.27199"E,64.202,trace3
trace200,63°46'19.35990"N,20°03'48.26147"E,64.178,trace3
trace201,63°46'19.36688"N,20°03'48.25491"E,64.177,trace3
trace202,63°46'19.37199"N,20°03'48.25174"E,64.170,trace3
trace203,63°46'19.37945"N,20°03'48.24841"E,64.179,trace3
trace204,63°46'19.37730"N,20°03'48.25016"E,64.175,trace3
trace205,63°46'19.37308"N,20°03'48.24692"E,64.195,trace3
trace206,63°46'19.36011"N,20°03'48.23553"E,64.174,trace3
trace207,63°46'19.35898"N,20°03'48.22368"E,64.192,trace3
trace208,63°46'19.35659"N,20°03'48.21403"E,64.197,trace3
trace209,63°46'19.35702"N,20°03'48.21242"E,64.196,trace3
