"Prey_ID","Pike_ID","Date","Species","encounter_count_high_conf","encounter_count_probable","encounter_count_possible","daily_avg_dist","daily_min_dist"
"F59866","F59895",2022-09-28,"Perch",0,3,22,21.2490956949902,4.60206343112333
"F59866","F59895",2022-09-29,"Perch",10,124,365,21.7954896479761,1.20859361166063
"F59866","F59895",2022-09-30,"Perch",6,11,72,23.5995413800198,1.31139334174011
"F59866","F59895",2022-10-01,"Perch",60,228,189,14.4044596626398,0.895204920377968
"F59866","F59895",2022-10-02,"Perch",18,111,212,20.6952827820626,0.528824743199643
"F59866","F59895",2022-10-03,"Perch",50,201,222,20.3607631853757,1.43132079865148
"F59866","F59895",2022-10-04,"Perch",0,18,694,22.4761012857764,4.73523008813977
"F59866","F59895",2022-10-05,"Perch",12,40,531,25.127034155305,1.37873957078211
"F59866","F59895",2022-10-06,"Perch",1,4,29,36.2809468638158,2.36304183193385
"F59866","F59895",2022-10-07,"Perch",0,0,0,37.8467839267473,12.6335053053219
"F59866","F59895",2022-10-08,"Perch",7,47,328,31.2967599453756,1.64247067848503
"F59866","F59895",2022-10-09,"Perch",0,4,128,27.126958294759,4.20435529976499
"F59866","F59895",2022-10-10,"Perch",9,50,118,18.40548457004,1.31162456631402
"F59866","F59895",2022-10-11,"Perch",0,34,227,14.6281978447563,3.80265823879003
"F59866","F59895",2022-10-12,"Perch",7,90,129,17.5327425197176,2.24241800893511
"F59866","F59895",2022-10-13,"Perch",0,26,113,16.4266443168428,4.03818588678558
"F59866","F59895",2022-10-14,"Perch",0,36,131,17.3657974312569,3.27177788703606
"F59866","F59895",2022-10-15,"Perch",4,48,141,13.4286533589255,2.74882063419171
"F59866","F59895",2022-10-16,"Perch",7,12,6,19.1725852473693,1.54356667677401
"F59866","F59895",2022-10-17,"Perch",5,17,82,15.5244654396577,2.03310044950229
"F59866","F59895",2022-10-18,"Perch",0,0,0,24.3239079979635,10.2755631015322
"F59866","F59895",2022-10-19,"Perch",0,0,0,19.7258850366624,9.51094821335663
"F59866","F59895",2022-10-20,"Perch",0,6,47,18.2515451594465,4.06521967815374
"F59866","F59895",2022-10-21,"Perch",0,3,3,23.1377419948563,5.69104031471283
"F59866","F59895",2022-10-22,"Perch",0,18,15,17.5443453073536,4.44764441788413
"F59866","F59895",2022-10-23,"Perch",7,47,73,14.5900848364005,1.49623615575611
"F59866","F59896",2022-09-27,"Perch",0,85,111,18.5335413948028,3.72765329075875
"F59866","F59896",2022-09-28,"Perch",1,3,152,20.3946961302645,2.36742432897182
"F59866","F59896",2022-09-29,"Perch",64,459,631,13.0758011613114,1.2399740288299
"F59866","F59896",2022-09-30,"Perch",13,310,425,18.1532980326651,2.08023068506248
"F59866","F59896",2022-10-01,"Perch",45,164,267,15.8710609573819,0.618495706175052
"F59866","F59896",2022-10-02,"Perch",6,18,507,15.437553442458,1.05815970135645
"F59866","F59896",2022-10-03,"Perch",42,99,427,21.7522658820691,0.898625724059703
"F59866","F59896",2022-10-04,"Perch",6,32,88,30.9640094299404,2.0795866597485
"F59866","F59896",2022-10-05,"Perch",92,274,292,19.5770908891653,0.850955053197948
"F59866","F59896",2022-10-06,"Perch",4,436,191,29.97218960208,2.44949363368454
"F59866","F59896",2022-10-07,"Perch",3,19,35,33.884227662664,2.80817580592991
"F59866","F59896",2022-10-08,"Perch",1,36,20,33.5428598597857,2.634793385823
"F59866","F59896",2022-10-09,"Perch",14,96,256,21.1822722788049,2.15603109766091
"F59866","F59896",2022-10-10,"Perch",24,228,386,17.956419427683,1.8913698702193
"F59866","F59896",2022-10-11,"Perch",20,55,101,19.0988244617761,1.26093731490361
"F59866","F59896",2022-10-12,"Perch",61,211,282,15.5095873738352,0.545753340445547
"F59866","F59896",2022-10-13,"Perch",123,473,568,11.774801638658,0.579884365254785
"F59866","F59896",2022-10-14,"Perch",54,232,429,12.8877132231182,0.794130169381396
"F59866","F59896",2022-10-15,"Perch",14,146,778,11.0619199015657,0.990749365097011
"F59866","F59896",2022-10-16,"Perch",12,189,607,9.13597140736065,0.759003560603131
"F59866","F59896",2022-10-17,"Perch",9,108,268,10.6749810145603,1.0801171107792
"F59866","F59896",2022-10-18,"Perch",8,161,1014,9.48207423727262,0.812414433223494
"F59866","F59896",2022-10-19,"Perch",8,120,465,9.40637825229812,1.3974296151671
"F59866","F59896",2022-10-20,"Perch",0,0,0,12.9979147294198,10.3903640771002
"F59866","F59896",2022-10-21,"Perch",0,0,0,14.2984727376233,12.3710786898488
"F59866","F59896",2022-10-22,"Perch",0,0,0,18.1279406882847,12.3773725543121
"F59866","F59896",2022-10-23,"Perch",0,0,0,12.9848617132449,12.3739874702475
"F59866","F59897",2022-09-27,"Perch",546,355,120,17.1957269956471,2.19158515944013
"F59866","F59897",2022-09-28,"Perch",20,12,12,21.6360256774393,1.80759308674354
"F59866","F59897",2022-09-29,"Perch",0,0,0,32.5068073892954,15.2838741958441
"F59866","F59897",2022-09-30,"Perch",0,0,0,25.0355173645837,9.9122706790298
"F59866","F59897",2022-10-01,"Perch",0,0,22,22.3199432007172,8.20635509551277
"F59866","F59897",2022-10-02,"Perch",0,8,48,18.9884314607151,3.29573924445994
"F59866","F59897",2022-10-03,"Perch",0,0,6,30.3897562875197,8.43369040365065
"F59866","F59897",2022-10-04,"Perch",0,0,0,41.3281102445226,23.0662411192592
"F59866","F59897",2022-10-05,"Perch",9,12,282,30.0282222258245,1.50617899749503
"F59866","F59897",2022-10-06,"Perch",5,38,869,23.7804231780066,1.69732102301093
"F59866","F59897",2022-10-07,"Perch",9,33,190,31.2703957901777,1.29828698325268
"F59866","F59897",2022-10-08,"Perch",24,54,76,30.264506002016,2.11705182705661
"F59866","F59897",2022-10-09,"Perch",0,4,4,29.6089939898728,4.88155834305418
"F59866","F59897",2022-10-10,"Perch",0,17,137,20.9371847703475,3.6512306443617
"F59866","F59897",2022-10-11,"Perch",1,8,80,13.3438072248825,2.80038122168877
"F59866","F59897",2022-10-12,"Perch",8,242,285,11.6028082251983,1.34921099293264
"F59866","F59897",2022-10-13,"Perch",5,188,405,14.5662990345515,2.56303827616757
"F59866","F59897",2022-10-14,"Perch",9,28,867,13.0678449681144,0.861450996367472
"F59866","F59897",2022-10-15,"Perch",25,92,742,16.0607850723382,0.740479848705945
"F59866","F59897",2022-10-16,"Perch",0,6,10,19.1361783980443,5.36709954510598
"F59866","F59897",2022-10-17,"Perch",3,12,9,16.1647998756353,2.11821483266533
"F59866","F59897",2022-10-18,"Perch",0,22,41,17.4289058486271,4.05711984543834
"F59866","F59897",2022-10-19,"Perch",2,30,125,15.8226205242945,2.03021169694278
"F59866","F59897",2022-10-20,"Perch",0,0,0,19.6326731873548,14.2843495020316
"F59866","F59897",2022-10-21,"Perch",0,0,0,17.419939580364,9.14875494503151
"F59866","F59897",2022-10-22,"Perch",8,54,42,18.6277753764444,2.39555679040548
"F59866","F59897",2022-10-23,"Perch",25,199,261,8.4189877513562,0.877931100640275
"F59866","F59898",2022-09-27,"Perch",0,0,0,27.4356836125169,16.2357468734313
"F59866","F59898",2022-09-28,"Perch",0,49,258,17.556321405156,4.26299162803638
"F59866","F59898",2022-09-29,"Perch",0,0,0,29.8545582183589,12.1928438414391
"F59866","F59898",2022-09-30,"Perch",0,0,0,26.4644757808067,14.9013323234875
"F59866","F59898",2022-10-01,"Perch",0,16,9,24.4726694225778,3.19189571820896
"F59866","F59898",2022-10-02,"Perch",0,0,0,25.7050690264039,12.2000236060505
"F59866","F59898",2022-10-03,"Perch",9,14,103,30.6681586135193,2.30827466137073
"F59866","F59898",2022-10-04,"Perch",0,0,0,40.4486234015483,24.664184813009
"F59866","F59898",2022-10-05,"Perch",2,3,9,38.9535638839178,2.69862895295549
"F59866","F59898",2022-10-06,"Perch",0,0,4,37.8393477055003,8.13671886740947
"F59866","F59898",2022-10-07,"Perch",2,4,5,30.7518510157327,1.73479793609978
"F59866","F59898",2022-10-08,"Perch",0,0,38,22.0495500303971,7.32363293830622
"F59866","F59898",2022-10-09,"Perch",0,0,1,27.8254896109985,6.26070935374892
"F59866","F59898",2022-10-10,"Perch",0,0,40,19.6031887210943,6.00715180278744
"F59866","F59898",2022-10-11,"Perch",0,0,10,17.3466952014274,6.8665483080706
"F59866","F59898",2022-10-12,"Perch",0,73,214,16.3173452570695,3.08930702979879
"F59866","F59898",2022-10-13,"Perch",0,0,14,18.755947838949,7.58992767377229
"F59866","F59898",2022-10-14,"Perch",0,5,62,23.3484331617948,5.15214065162535
"F59866","F59898",2022-10-15,"Perch",0,0,1,29.1494970870469,8.13162920888822
"F59866","F59898",2022-10-16,"Perch",0,17,24,17.4698014569244,4.80276070666256
"F59866","F59898",2022-10-17,"Perch",8,16,89,15.8110425476945,2.23514891457886
"F59866","F59898",2022-10-18,"Perch",0,107,250,15.3760686327576,4.18641126068004
"F59866","F59898",2022-10-19,"Perch",0,0,7,24.8291597039632,7.42840426608891
"F59866","F59898",2022-10-20,"Perch",0,0,96,17.8109845519004,6.9826945104091
"F59866","F59898",2022-10-21,"Perch",0,16,17,15.3218555205208,4.28796150243821
"F59866","F59898",2022-10-22,"Perch",0,0,4,26.6944605299961,6.91902332194051
"F59866","F59898",2022-10-23,"Perch",0,6,53,13.7262316683588,4.8689153816796
"F59868","F59894",2022-09-27,"Perch",3,12,201,21.7357831915322,1.77539650083918
"F59868","F59894",2022-09-28,"Perch",22,51,37,18.8006112073986,1.13179854134956
"F59868","F59894",2022-09-29,"Perch",0,30,52,19.5347913692494,3.70031652073559
"F59868","F59894",2022-09-30,"Perch",0,48,180,19.8874278932766,3.08640213323297
"F59868","F59894",2022-10-01,"Perch",85,227,196,17.7296810666697,1.52842527365602
"F59868","F59894",2022-10-02,"Perch",13,52,196,18.9782389966154,1.70608314890812
"F59868","F59894",2022-10-03,"Perch",0,0,0,18.7600450093371,9.8964045973872
"F59868","F59894",2022-10-04,"Perch",1,4,24,15.7264826565273,2.46368246208469
"F59868","F59894",2022-10-05,"Perch",0,28,50,17.5017408549943,3.44702662714353
"F59868","F59894",2022-10-06,"Perch",4,4,26,18.9702487124585,2.45626508792354
"F59868","F59894",2022-10-07,"Perch",1,6,40,26.6296639028727,1.76158849247436
"F59868","F59894",2022-10-08,"Perch",0,0,0,24.0884731200399,14.9489467120853
"F59868","F59894",2022-10-09,"Perch",0,0,4,24.9445473714054,8.69009056662853
"F59868","F59894",2022-10-10,"Perch",0,0,0,19.9236332918245,9.13058024078633
"F59868","F59894",2022-10-11,"Perch",0,0,54,16.3639782423077,7.80453660551415
"F59868","F59894",2022-10-12,"Perch",0,0,0,31.8212104465928,15.3717931720087
"F59868","F59894",2022-10-13,"Perch",0,0,0,33.3320724275331,19.1815428946819
"F59868","F59894",2022-10-14,"Perch",0,0,0,32.7666763961742,18.8446565444489
"F59868","F59894",2022-10-15,"Perch",0,17,6,25.4758486533376,3.43337413432802
"F59868","F59894",2022-10-16,"Perch",0,0,0,24.8935024167782,13.0632312182352
"F59868","F59894",2022-10-17,"Perch",0,0,0,28.1288445074015,14.4104250682626
"F59868","F59894",2022-10-18,"Perch",0,0,0,29.1756612346131,14.9658657818971
"F59868","F59894",2022-10-19,"Perch",0,0,0,23.8945111480654,18.4145002617937
"F59868","F59894",2022-10-20,"Perch",0,0,0,27.0616790678532,16.3301679050554
"F59868","F59894",2022-10-21,"Perch",0,0,0,30.6827726450273,20.3907302835277
"F59868","F59894",2022-10-22,"Perch",0,0,0,27.8625022401845,22.0267141851767
"F59868","F59894",2022-10-23,"Perch",0,0,0,29.6169407019186,29.588534531818
"F59868","F59894",2022-10-24,"Perch",0,15,60,8.74692499420502,3.86919843745105
"F59868","F59894",2022-10-25,"Perch",0,0,0,19.6935394435562,10.4801852345262
"F59868","F59894",2022-10-26,"Perch",0,0,12,15.7698518386936,6.18210414727168
"F59868","F59894",2022-10-27,"Perch",0,0,0,19.3302972194777,15.0275552874049
"F59868","F59894",2022-10-28,"Perch",0,0,0,19.1581341795954,10.5549803730844
"F59868","F59894",2022-10-29,"Perch",0,2,4,19.2187877133728,4.41664892898868
"F59868","F59894",2022-10-30,"Perch",34,30,174,10.438466941125,1.38930164449208
"F59868","F59895",2022-09-27,"Perch",0,248,242,22.2713477124751,3.58653315378655
"F59868","F59895",2022-09-28,"Perch",25,82,137,16.6639036695326,2.28978934070101
"F59868","F59895",2022-09-29,"Perch",19,47,97,24.455768848549,0.817333636065649
"F59868","F59895",2022-09-30,"Perch",102,127,146,18.8124537160355,1.80906038553728
"F59868","F59895",2022-10-01,"Perch",21,85,105,18.5074157554844,1.80389583677487
"F59868","F59895",2022-10-02,"Perch",95,403,438,15.9430953738044,1.34465622690158
"F59868","F59895",2022-10-03,"Perch",3,54,49,19.613105631606,2.78500080781595
"F59868","F59895",2022-10-04,"Perch",10,20,29,24.6868936809597,1.43052469641584
"F59868","F59895",2022-10-05,"Perch",0,8,115,21.0029398242037,4.94888929283681
"F59868","F59895",2022-10-06,"Perch",11,192,161,12.0554062819345,1.80718110483112
"F59868","F59895",2022-10-07,"Perch",15,53,167,16.7003632265826,2.82364567205047
"F59868","F59895",2022-10-08,"Perch",0,8,60,24.3022169963489,3.20082612547824
"F59868","F59895",2022-10-09,"Perch",1,41,29,22.3167841905668,2.91662636034386
"F59868","F59895",2022-10-10,"Perch",0,0,15,22.9680060587456,8.03288194843917
"F59868","F59895",2022-10-11,"Perch",0,0,0,36.3060000761534,15.2060845151516
"F59868","F59895",2022-10-12,"Perch",27,88,10,19.4779236622653,2.05336128722918
"F59868","F59895",2022-10-13,"Perch",23,95,56,13.5601848140607,1.40156027957035
"F59868","F59895",2022-10-14,"Perch",0,0,10,13.1600883186965,7.86731914581546
"F59868","F59895",2022-10-15,"Perch",0,0,0,27.1428372035015,9.88727825787702
"F59868","F59895",2022-10-16,"Perch",0,12,25,24.370830717733,5.0999076961719
"F59868","F59895",2022-10-17,"Perch",0,2,48,19.4186282573377,5.81718658505085
"F59868","F59895",2022-10-18,"Perch",4,3,4,24.9183301479452,2.42825694918308
"F59868","F59895",2022-10-19,"Perch",0,0,0,35.7378454732741,22.2939537199456
"F59868","F59895",2022-10-20,"Perch",2,76,85,19.3084818441269,2.80904999998556
"F59868","F59895",2022-10-21,"Perch",0,0,0,32.9055798869533,24.0102140893256
"F59868","F59895",2022-10-22,"Perch",0,0,0,29.5222908043387,13.0192838298138
"F59868","F59895",2022-10-23,"Perch",0,0,0,28.3927075307098,9.55774794257674
"F59868","F59895",2022-10-24,"Perch",8,14,8,22.2164420897221,2.49074428942132
"F59868","F59895",2022-10-25,"Perch",0,0,0,34.0517981987752,20.1635616893827
"F59868","F59895",2022-10-26,"Perch",0,6,22,25.1046888958768,5.12952403374996
"F59868","F59895",2022-10-27,"Perch",0,1,12,21.7189499374965,5.66729203753763
"F59868","F59895",2022-10-28,"Perch",1,17,9,24.4638816580956,2.36355533195426
"F59868","F59895",2022-10-29,"Perch",1,7,32,23.6262431676044,2.9020443204448
"F59868","F59896",2022-09-27,"Perch",5,193,44,23.515267505705,2.22343342564507
"F59868","F59896",2022-09-28,"Perch",0,0,84,20.8288791977556,8.28569769623662
"F59868","F59896",2022-09-29,"Perch",3,169,422,13.0061381192719,1.64295220020879
"F59868","F59896",2022-09-30,"Perch",18,16,41,24.5132182460691,1.56825242987953
"F59868","F59896",2022-10-01,"Perch",4,82,84,23.3538845804927,2.85283245759847
"F59868","F59896",2022-10-02,"Perch",0,7,10,24.6640970422606,4.97962420900631
"F59868","F59896",2022-10-03,"Perch",4,22,55,21.2023374701304,2.36854214926319
"F59868","F59896",2022-10-04,"Perch",3,19,25,20.5969261416401,1.63629303400797
"F59868","F59896",2022-10-05,"Perch",5,76,45,22.984939208052,1.71978664927232
"F59868","F59896",2022-10-06,"Perch",1,13,188,19.5633847296487,2.92173076077554
"F59868","F59896",2022-10-07,"Perch",0,0,38,18.2961253292994,8.50710591571181
"F59868","F59896",2022-10-08,"Perch",119,297,337,13.757634986521,1.12113193492235
"F59868","F59896",2022-10-09,"Perch",0,0,90,17.0468335366854,6.18634814054472
"F59868","F59896",2022-10-10,"Perch",0,2,26,20.0495786258341,5.41675109546507
"F59868","F59896",2022-10-11,"Perch",1,212,168,14.2081975835932,2.88819286074641
"F59868","F59896",2022-10-12,"Perch",4,15,139,16.221784230022,2.5278188229547
"F59868","F59896",2022-10-13,"Perch",29,42,109,18.1084553611435,1.4903216884122
"F59868","F59896",2022-10-14,"Perch",3,36,70,17.2074271517498,2.87142563123026
"F59868","F59896",2022-10-15,"Perch",0,0,15,17.0173992130667,8.53320717991163
"F59868","F59896",2022-10-16,"Perch",0,2,2,18.338155572881,4.67010376965112
"F59868","F59896",2022-10-17,"Perch",0,5,5,20.0806314066811,4.53491592950579
"F59868","F59896",2022-10-18,"Perch",0,0,0,14.3056421604537,12.0296839969783
"F59868","F59896",2022-10-19,"Perch",0,0,0,18.6006621018087,12.2258863908367
"F59868","F59896",2022-10-20,"Perch",0,0,0,18.9007808256429,12.8301669415938
"F59868","F59896",2022-10-21,"Perch",0,0,0,18.3919414483577,16.3735053645916
"F59868","F59896",2022-10-22,"Perch",0,0,0,17.8791837362537,13.5064726053534
"F59868","F59896",2022-10-24,"Perch",0,0,0,18.5843516668966,13.7986296592404
"F59868","F59896",2022-10-25,"Perch",0,0,0,17.5094236176448,12.5257306131636
"F59868","F59896",2022-10-26,"Perch",0,0,0,16.9824615781176,12.5212423887234
"F59868","F59896",2022-10-27,"Perch",0,0,0,16.4192716297794,12.6323699805297
"F59868","F59896",2022-10-28,"Perch",0,0,0,17.3389471822605,12.4108618630486
"F59868","F59896",2022-10-29,"Perch",0,0,9,18.6940444321363,8.14058816594647
"F59868","F59896",2022-10-30,"Perch",0,0,0,22.1752683084297,16.5053163550013
"F59868","F59897",2022-09-27,"Perch",0,119,242,21.8409433818601,3.22670627897124
"F59868","F59897",2022-09-28,"Perch",20,62,144,16.7850493456087,1.44923803680953
"F59868","F59897",2022-09-29,"Perch",24,92,121,18.8093993325749,2.01950746637035
"F59868","F59897",2022-09-30,"Perch",119,489,371,12.5597939131981,1.49125112557032
"F59868","F59897",2022-10-01,"Perch",128,634,241,16.9560827584506,1.05680155545103
"F59868","F59897",2022-10-02,"Perch",16,503,425,15.6849401227811,1.52200011579727
"F59868","F59897",2022-10-03,"Perch",24,176,196,12.5448496637236,1.07376794874449
"F59868","F59897",2022-10-04,"Perch",0,4,34,26.0799776420362,5.68403081374836
"F59868","F59897",2022-10-05,"Perch",0,32,39,24.302626543008,3.71703496264962
"F59868","F59897",2022-10-06,"Perch",4,50,49,24.8346167216384,2.32950881867031
"F59868","F59897",2022-10-07,"Perch",46,182,159,10.5483577892505,2.05200356330534
"F59868","F59897",2022-10-08,"Perch",14,96,594,11.6118741971537,1.35400287531973
"F59868","F59897",2022-10-09,"Perch",29,302,297,9.90736914170247,1.66407840877347
"F59868","F59897",2022-10-10,"Perch",0,0,28,23.3310492889354,7.21113242077783
"F59868","F59897",2022-10-11,"Perch",0,0,0,29.96228304685,10.2236947162427
"F59868","F59897",2022-10-12,"Perch",0,42,49,21.6445911857316,3.15483567427494
"F59868","F59897",2022-10-13,"Perch",0,3,5,27.5152700631189,4.8879461154694
"F59868","F59897",2022-10-14,"Perch",0,0,0,20.7593843786005,9.00783357547956
"F59868","F59897",2022-10-15,"Perch",11,20,20,17.5357768701096,2.34703585092595
"F59868","F59897",2022-10-16,"Perch",2,19,34,20.3618744614897,2.06445601267771
"F59868","F59897",2022-10-17,"Perch",0,14,24,21.3280833438357,3.98217040360683
"F59868","F59897",2022-10-18,"Perch",9,23,49,22.9333333566831,1.09011578138101
"F59868","F59897",2022-10-19,"Perch",0,9,90,25.4404955398319,4.8941933754359
"F59868","F59897",2022-10-20,"Perch",0,0,0,33.2417975631393,17.1924382911934
"F59868","F59897",2022-10-21,"Perch",0,17,28,15.4399212452378,4.11310637040562
"F59868","F59897",2022-10-22,"Perch",0,0,6,14.6154722061104,7.91195933287075
"F59868","F59897",2022-10-23,"Perch",0,0,0,13.0943899000704,9.18715843203672
"F59868","F59897",2022-10-24,"Perch",0,0,0,36.3206316222952,9.43606028703537
"F59868","F59897",2022-10-25,"Perch",0,0,0,34.1561464206095,25.0693234144932
"F59868","F59897",2022-10-26,"Perch",6,22,64,15.8104533843631,1.75627527578789
"F59868","F59897",2022-10-27,"Perch",0,4,38,16.2633221183654,4.49264451850263
"F59868","F59897",2022-10-28,"Perch",10,3,23,15.0239072920141,1.28321720125343
"F59868","F59897",2022-10-29,"Perch",0,0,0,23.4088114593235,11.0136993982249
"F59868","F59897",2022-10-30,"Perch",14,26,64,14.8360421518855,1.92377038373436
"F59868","F59898",2022-09-27,"Perch",0,82,40,19.3258139941223,3.50306412243748
"F59868","F59898",2022-09-28,"Perch",1,123,278,12.6352452758494,2.90688139921359
"F59868","F59898",2022-09-29,"Perch",0,121,156,16.5575372187573,3.17294822085983
"F59868","F59898",2022-09-30,"Perch",9,252,522,13.5779912688042,1.64998231926232
"F59868","F59898",2022-10-01,"Perch",47,408,758,15.970671691618,0.83733614902501
"F59868","F59898",2022-10-02,"Perch",290,632,999,12.2245368812201,0.971455560496282
"F59868","F59898",2022-10-03,"Perch",180,427,542,9.36917956264777,0.679858197222114
"F59868","F59898",2022-10-04,"Perch",0,14,22,22.8846240078661,4.57397907503972
"F59868","F59898",2022-10-05,"Perch",11,14,31,24.1756472746199,2.19621663901194
"F59868","F59898",2022-10-06,"Perch",32,122,37,15.0509808755629,2.22629794815953
"F59868","F59898",2022-10-07,"Perch",2,62,138,14.0265282909982,2.49504153131154
"F59868","F59898",2022-10-08,"Perch",3,56,360,15.9819544095117,1.44060124509282
"F59868","F59898",2022-10-09,"Perch",0,0,60,16.9514104703404,7.4875595793033
"F59868","F59898",2022-10-10,"Perch",7,23,95,13.5165903551653,1.28036107327421
"F59868","F59898",2022-10-11,"Perch",0,24,151,13.912954203445,3.23750565670841
"F59868","F59898",2022-10-12,"Perch",7,102,241,11.7413125677583,2.55524862670488
"F59868","F59898",2022-10-13,"Perch",41,142,332,10.9565456434124,1.61472505751124
"F59868","F59898",2022-10-14,"Perch",40,528,444,11.7157137154045,0.965111337081304
"F59868","F59898",2022-10-15,"Perch",11,224,79,16.1742454641871,2.63031231045524
"F59868","F59898",2022-10-16,"Perch",35,195,332,11.4472333686511,1.19127771431139
"F59868","F59898",2022-10-17,"Perch",18,171,402,12.1660572830984,1.01187982055729
"F59868","F59898",2022-10-18,"Perch",0,19,77,17.4684127224088,5.46487542282239
"F59868","F59898",2022-10-19,"Perch",61,630,445,9.60364196747776,1.89083607523371
"F59868","F59898",2022-10-20,"Perch",41,354,565,7.51082523701389,1.09976914091685
"F59868","F59898",2022-10-21,"Perch",10,28,44,8.87759444173117,2.42005591184516
"F59868","F59898",2022-10-22,"Perch",3,19,24,9.57775307980986,1.64180770144686
"F59868","F59898",2022-10-23,"Perch",0,0,0,10.5557986322572,9.4114273604198
"F59868","F59898",2022-10-24,"Perch",0,0,13,10.7204662331424,6.65860520180603
"F59868","F59898",2022-10-25,"Perch",0,3,6,11.3526106813095,5.35759804898186
"F59868","F59898",2022-10-26,"Perch",19,81,80,9.24722161600818,1.23923435303214
"F59868","F59898",2022-10-27,"Perch",7,50,46,6.95026133253261,1.90311979461155
"F59868","F59898",2022-10-28,"Perch",9,34,45,20.1555421008758,1.647827071175
"F59868","F59898",2022-10-29,"Perch",12,26,36,33.8692457385389,1.45998558006882
"F59868","F59898",2022-10-30,"Perch",57,213,42,4.99207100799282,0.926884902780489
"F59869","F59894",2022-09-27,"Perch",12,49,274,15.4764723748574,2.12908306689573
"F59869","F59894",2022-09-28,"Perch",92,180,218,18.9857603759921,1.12632409071991
"F59869","F59894",2022-09-29,"Perch",5,83,122,18.595667653784,2.60994729439185
"F59869","F59894",2022-09-30,"Perch",33,68,61,21.3439495255022,0.651255917293401
"F59869","F59894",2022-10-01,"Perch",29,71,90,21.1658265748326,1.25765231791823
"F59869","F59894",2022-10-02,"Perch",3,48,120,19.1125895560268,2.48619989490439
"F59869","F59894",2022-10-03,"Perch",2,26,27,21.2104076819613,2.33471426432348
"F59869","F59894",2022-10-04,"Perch",4,0,12,16.8341384143066,1.53855074802199
"F59869","F59894",2022-10-05,"Perch",1,25,80,20.2674065402461,2.19652704591387
"F59869","F59894",2022-10-06,"Perch",0,5,13,24.968240933604,4.10061364459987
"F59869","F59894",2022-10-07,"Perch",0,4,31,19.0326001102639,3.79477464072309
"F59869","F59894",2022-10-08,"Perch",0,0,0,17.3354078150579,10.2865326354445
"F59869","F59894",2022-10-09,"Perch",0,9,55,15.0151440656201,3.13222532547068
"F59869","F59894",2022-10-10,"Perch",0,3,31,17.2158610339724,5.28079161317065
"F59869","F59894",2022-10-11,"Perch",0,0,26,19.4105888103601,7.186315399175
"F59869","F59894",2022-10-12,"Perch",0,23,135,14.611950908963,3.62871538296764
"F59869","F59894",2022-10-13,"Perch",4,27,104,15.5897929788638,0.851103874159363
"F59869","F59894",2022-10-14,"Perch",0,0,53,14.4287595874577,6.41322562283231
"F59869","F59894",2022-10-15,"Perch",0,0,0,19.2779216033077,9.95572334718019
"F59869","F59894",2022-10-16,"Perch",0,3,45,15.4579357921275,5.42701590139446
"F59869","F59894",2022-10-17,"Perch",0,0,0,17.6812192065502,9.56249825153886
"F59869","F59894",2022-10-18,"Perch",34,99,63,17.69476296312,1.02315915121094
"F59869","F59894",2022-10-19,"Perch",0,0,0,17.1130944595653,9.9074295136975
"F59869","F59894",2022-10-20,"Perch",0,0,0,18.2054807374212,14.003693303628
"F59869","F59894",2022-10-21,"Perch",0,0,0,16.3561435690419,12.6733426567661
"F59869","F59894",2022-10-22,"Perch",0,0,0,18.6096728614034,13.4407879873567
"F59869","F59894",2022-10-23,"Perch",0,0,0,17.3202437465378,14.249502050759
"F59869","F59894",2022-10-24,"Perch",0,0,0,15.3930312320012,13.030266539997
"F59869","F59894",2022-10-25,"Perch",0,0,4,17.4053428246314,6.70139010054282
"F59869","F59894",2022-10-26,"Perch",0,0,0,21.6122961461742,13.9153334976604
"F59869","F59894",2022-10-27,"Perch",0,0,0,12.7208078771986,12.5350062665698
"F59869","F59894",2022-10-28,"Perch",0,8,19,15.8960199326531,5.17087796563828
"F59869","F59894",2022-10-29,"Perch",0,0,0,13.6171743441634,10.205875730484
"F59869","F59894",2022-10-30,"Perch",60,160,254,8.55921879622358,0.975070468605611
"F59869","F59895",2022-09-27,"Perch",0,111,120,18.369224318133,3.6195238685225
"F59869","F59895",2022-09-28,"Perch",0,0,1,23.5207991024124,8.82974688102803
"F59869","F59895",2022-09-29,"Perch",0,14,22,27.9366507206286,5.18164728660728
"F59869","F59895",2022-09-30,"Perch",11,192,734,20.1098555815131,1.52734976264039
"F59869","F59895",2022-10-01,"Perch",57,203,227,14.9475745138248,1.17532845197146
"F59869","F59895",2022-10-02,"Perch",16,309,445,14.7514332159898,1.83032326241988
"F59869","F59895",2022-10-03,"Perch",4,23,65,22.3432174870018,0.997273441067265
"F59869","F59895",2022-10-04,"Perch",0,0,26,21.665574265352,8.01051437793135
"F59869","F59895",2022-10-05,"Perch",9,91,119,19.2495421032755,1.72747535869152
"F59869","F59895",2022-10-06,"Perch",4,89,49,22.2943901429428,2.19966664165079
"F59869","F59895",2022-10-07,"Perch",0,0,0,28.5585819994214,9.08702192079245
"F59869","F59895",2022-10-08,"Perch",0,6,312,25.4215237375139,3.74865890812303
"F59869","F59895",2022-10-09,"Perch",0,88,162,19.7324428179451,4.34474866935724
"F59869","F59895",2022-10-10,"Perch",21,32,197,16.8838655195065,1.51159728910364
"F59869","F59895",2022-10-11,"Perch",0,0,46,16.7020062942495,6.53409806847796
